text_form	form	lemma	pos
ნათელი	ნათელი	ნათელი	V+Part
გამობრწყინებად	გამობრწყინებად	გამობრწყინვებაჲ	N+Com
წარმართთა	წარმართთა	წარმართი	N+Com
ზედა.	ზედა	ზედა	I+Prep
აწ	აწ	აწ	I+Adv
რაჲმე	რაჲმე	რაჲმე	PRO+Ind
შევწირო	შევწირო	შეწირვა	V+Mas
შენდა,	შენდა	შენ	PRO+Per2s
სიონ	სიონ	სიონ	N+Top
წმიდაო,	წმიდაო	წმიდაჲ	A
გარნა	გარნა	გარნა	I+Conj
თუ	თუ	თუ	I+Conj
ესე:	ესე	ესე	PRO+Dem
პირველად	პირველად	პირველი	NUM+Ord
შევწირო	შევწირო	შეწირვა	V+Mas
შენდა	შენდა	შენ	PRO+Per2s
თავი	თავი	თავი	N+Com
ჩემი	ჩემი	ჩემი	PRO+Pos1s
შვილითურთ	შვილითურთ	შვილი@ურთ	N+Com@I+Prep
და	და	და	I+Conj
ნათესავით	ნათესავით	ნათესავი	V+Part
და	და	და	I+Conj
სარუდუნებელით	სარუდუნებელით	სარუდუნებელი	V+Part
ჩუენით,	ჩუენით	ჩუენი	PRO+Pos1p
და	და	და	I+Conj
მეორედ,	მეორედ	მეორჱ	NUM+Ord
ქალაქ	ქალაქ	ქალაქი	N+Com
კნინი	კნინი	კნინი	A
შართიანი	შართიანი	შართიანი	N+Top
და	და	და	I+Conj
დაბაჲ	დაბაჲ	დაბაჲ	N+Com
დიდი	დიდი	დიდი	A
ბოდისი	ბოდისი	ბოდ	N+Top
შენდა	შენდა	შენ	PRO+Per2s
შევწირნე».	შევწირნე	შეწირვა	V+Mas
და	და	და	I+Conj
არღარა	არღარა	არღარაჲ	PRO+Ind
აღჴდა	აღჴდა	აღჴდომა	V+Mas
ეტლთა	ეტლთა	ეტლი	N+Com
მისთა	მისთა	მისი	PRO+Pos3s
ზედა,	ზედა	ზედა	I+Prep
არამედ	არამედ	არამედ	I+Conj
ტერფნი	ტერფნი	ტერფი	N+Com
მისნი	მისნი	მისი	PRO+Pos3s
მიწასა	მიწასა	მიწაჲ	N+Com
ზედა	ზედა	ზედა	I+Prep
და	და	და	I+Conj
ქვათა	ქვათა	ქვაჲ	N+Com
ზედა	ზედა	ზედა	I+Prep
მოვიდოდა.	მოვიდოდა	მოსვლა	V+Mas
და	და	და	I+Conj
მოჲწია	მოჲწია	მოწევნა	V+Mas
ზედა	ზედა	ზედა	I+Prep
მდინარესა	მდინარესა	მდინარჱ	V+Part
არაგუსა	არაგუსა	არაგვი	N+Top
და	და	და	I+Conj
დიდროდა	დიდროდა	დიდროვა	V+Mas
მდინარჱ	მდინარჱ	მდინარჱ	V+Part
იგი	იგი	იგი	PRO+Dem
ფრიად.	ფრიად	ფრიად	I+Adv
და	და	და	I+Conj
უკუიქცეოდეს	უკუიქცეოდეს	უკუნქცევა	V+Mas
მსახურნი	მსახურნი	მსახური	V+Part
იგი	იგი	იგი	PRO+Dem
მისნი	მისნი	მისი	PRO+Pos3s
ყოველნი	ყოველნი	ყოველი	A
მართლ-უკუნ.	მართლ-უკუნ	მართალი@უკუნ	A@I+Adv
ხოლო	ხოლო	ხოლო	I+Conj
იგი	იგი	იგი	PRO+Dem
დედუფალი	დედუფალი	დედოფალი	N+Com
ტირილით	ტირილით	ტირილი (noun)	N+Com
იარებოდა	იარებოდა	იარება	V+Mas
კიდესა	კიდესა	კიდჱ	N+Com
მდინარისასა,	მდინარისასა	მდინარჱ	V+Part
ვითარცა	ვითარცა	ვითარცა	I+Conj
ყრმაჲ	ყრმაჲ	ყრმაჲ	N+Com
ძუძუჲსათჳს	ძუძუჲსათჳს	ძუძუჲ@თჳს	A@I+Prep
დედისა	დედისა	დედაჲ	N+Com
სუროდა	სუროდა	სურვილი (verb)	V+Mas
და	და	და	I+Conj
დარჩა	დარჩა	დარჩენა	V+Mas
დედუფალი	დედუფალი	დედოფალი	N+Com
მარტოჲ	მარტოჲ	მარტოჲ	A
ზედა	ზედა	ზედა	I+Prep
მდინარესა.	მდინარესა	მდინარჱ	V+Part
და	და	და	I+Conj
ხედვიდა	ხედვიდა	ხედვა	V+Mas
იოვანე	იოვანე	იოვანე	N+Ant
მთავარებისკოპოზი	მთავარებისკოპოზი	მთავარეპისკოპოსი	N+Com
და	და	და	I+Conj
ყოველი	ყოველი	ყოველი	A
ერი,	ერი	ერი	N+Com
ვითარმედ	ვითარმედ	ვითარმედ	I+Conj
ერითა	ერითა	ერი	N+Com
დიდითა	დიდითა	დიდი	A
მოვიდოდა	მოვიდოდა	მოსვლა	V+Mas
ვინმე	ვინმე	ვინმე	PRO+Ind
წყალსა	წყალსა	წყალი	N+Com
ჲმიერ	ჲმიერ	იმიერ	I+Prep
და	და	და	I+Conj
აყენებდეს,	აყენებდეს	აღყენება	V+Mas
რაჲთა	რაჲთა	რაჲთა	I+Conj
დაადროონ	დაადროონ	დადროვება	V+Mas
გამოსულაჲ.	გამოსულაჲ	გამოსულაჲ	N+Com
ხოლო	ხოლო	ხოლო	I+Conj
ამან,	ამან	ესე	PRO+Dem
სარწმუნომან	სარწმუნომან	სარწმუნოჲ	V+Part
დედუფალმან,	დედუფალმან	დედოფალი	N+Com
ილოცა	ილოცა	ლოცვა	V+Mas
ღმრთისა	ღმრთისა	ღმერთი	N+Com
მიმართ	მიმართ	მიმართ	I+Prep
და	და	და	I+Conj
აჴდა	აჴდა	აღჴდომა	V+Mas
ერთსა	ერთსა	ერთი	NUM+Car
საჴედარსა	საჴედარსა	საჴედარი	V+Part
და	და	და	I+Conj
შევიდა	შევიდა	შესლვა	V+Mas
წყალსა,	წყალსა	წყალი	N+Com
და	და	და	I+Conj
განუდგა	განუდგა	განდგომა	V+Mas
მდინარჱ	მდინარჱ	მდინარჱ	V+Part
იგი,	იგი	იგი	PRO+Dem
ვითარცა	ვითარცა	ვითარცა	I+Conj
ტბაჲ	ტბაჲ	ტბაჲ	N+Com
მდგომელი	მდგომელი	მდგომელი	V+Part
ადგილ〈ით〉გან,	ადგილითგან	ადგილი@გან	N+Com@I+Prep
და	და	და	I+Conj
განვიდა	განვიდა	განსლვა	V+Mas
უვნებელად.	უვნებელად	უვნებელი	V+Part
და	და	და	I+Conj
მიეგებვოდეს	მიეგებვოდეს	მიგებება	V+Mas
მას	მას	იგი	PRO+Dem
ერნი	ერნი	ერი	N+Com
ეკლესიჲსანი	ეკლესიჲსანი	ეკლესიაჲ	N+Com
და	და	და	I+Conj
მეფენიცა	მეფენიცა	მეფჱ@ცა	N+Com@I+Part
და	და	და	I+Conj
სალომე	სალომე	სალომე	N+Ant
უჟარმელი	უჟარმელი	უჟარმელი	A
დედუფალი,	დედუფალი	დედოფალი	N+Com
მანდავე	მანდავე	მანდა@ვე	I+Adv@I+Part
იყო.	იყო	ყოფა	V+Mas
და	და	და	I+Conj
ყოველნი	ყოველნი	ყოველი	A
მიეგებვოდეს	მიეგებვოდეს	მიგებება	V+Mas
მას.	მას	იგი	PRO+Dem
და	და	და	I+Conj
შემოვიდა	შემოვიდა	შემოსლვა	V+Mas
იგი	იგი	იგი	PRO+Dem
მტირალი,	მტირალი	მტირალი	V+Part
ვითარცა	ვითარცა	ვითარცა	I+Conj
აქუს	აქუს	ქონება	V+Mas
ჩუეულებაჲ	ჩუეულებაჲ	ჩუეულებაჲ	N+Com
მორწმუნეთა.	მორწმუნეთა	მორწმუნჱ	V+Part
და	და	და	I+Conj
ოდეს	ოდეს	ოდეს	I+Adv
შემოვიდოდა	შემოვიდოდა	შემოსლვა	V+Mas
ეკლესიად,	ეკლესიად	ეკლესიაჲ	N+Com
აღდგა	აღდგა	აღდგომა	V+Mas
მთავარებისკოპოზი	მთავარებისკოპოზი	მთავარეპისკოპოსი	N+Com
ერითურთ	ერითურთ	ერი@ურთ	N+Com@I+Prep
და	და	და	I+Conj
მეფჱ	მეფჱ	მეფჱ	N+Com
პალატისა	პალატისა	პალატი	N+Com
კაცებითურთ	კაცებითურთ	კაცი@ურთ	N+Com@I+Prep
და	და	და	I+Conj
შევიდეს	შევიდეს	შესლვა	V+Mas
