text_form	form	lemma	pos
ἐν	ἐν	ἐν	I+Prep
τῷ	τῷ	ὁ	DET
μεταξὺ	μεταξύ	μεταξύ	I+AdvPr
τῶν	τῶν	ὁ	DET
τειχῶν	τειχῶν	τεῖχος	N+Com
τόπῳ,	τόπῳ	τόπος	N+Com
κλίμακάς	κλίμακας	κλῖμαξ	N+Com
τε	τε	τε	I+Part
εἰσκομίσαι	εἰσκομίσαι	εἰσκομίζω	V
μετ´	μετ´	μετά	I+Prep
εὐχερείας	εὐχερείας	εὐχέρεια	N+Com
καὶ	καί	καί	I+Part
ταύταις	ταύταις	οὗτος	PRO+Dem
τὸ	τό	ὁ	DET
μέγα	μέγα	μέγας	A
τεῖχος	τεῖχος	τεῖχος	N+Com
ἐπαναβῆναι.	ἐπαναβῆναι	ἐπαναβαίνω	V
Βάσιμον	βάσιμον	βάσιμος	A
οὖν	οὖν	οὖν	I+Part
τὸ	τό	ὁ	DET
ἔξω	ἔξω	ἔξω	I+AdvPr
πεποιήκεσαν	πεποιήκεσαν	ποιέω	V
διατείχισμα	διατείχισμα	διατείχισμα	N+Com
τοῦτον	τοῦτον	οὗτος	PRO+Dem
τὸν	τόν	ὁ	DET
τρόπον	τρόπον	τρόπος	N+Com
καὶ	καί	καί	I+Part
τῆς	τῆς	ὁ	DET
τοξικῆς	τοξικῆς	τοξικός	A
πολλάκις	πολλάκις	πολλάκις	I+Adv
τῆς	τῆς	ὁ	DET
ἡμέρας,	ἡμέρας	ἡμέρα	N+Com
ἀλλὰ	ἀλλά	ἀλλά	I+Part
δὴ	δή	δή	I+Part
καὶ	καί	καί	I+Part
τῆς	τῆς	ὁ	DET
νυκτὸς	νυκτός	νύξ	N+Com
οὐκ	οὐκ	οὐ	I+Neg
ἠμέλουν,	ἠμέλουν	ἀμελέω	V
τοῦ	τοῦ	ὁ	DET
μικροῦ	μικροῦ	μικρός	A
τείχους,	τείχους	τεῖχος	N+Com
ὅτε	ὅτε	ὅτε	I+Conj
πρὸς	πρός	πρός	I+Prep
κατάπτωσιν	κατάπτωσιν	κατάπτωσις	N+Com
ᾔεσαν·	ᾔεσαν	εἶμι	V
πῶς	πῶς	πῶς	I+Adv
γὰρ	γάρ	γάρ	I+Part
ἂν	ἄν	ἄν	I+Part
ἔσχον	ἔσχον	ἔχω	V
μετὰ	μετά	μετά	I+Prep
πλείονος	πλείονος	πλείων	A
ὑπορύττειν	ὑπορύττειν	ὑπορύσσω	V
ἀδείας	ἀδείας	ἄδεια (δέος)	N+Com
αὐτό,	αὐτό	αὐτός	PRO+Dem
τοὺς	τούς	ὁ	DET
ἐπὶ	ἐπί	ἐπί	I+Prep
τοῦ	τοῦ	ὁ	DET
μείζονος	μείζονος	μέγας	A
τείχους,	τείχους	τεῖχος	N+Com
εἰ	εἰ	εἰ	I+Conj
μὴ	μή	μή	I+Neg
τοῖς	τοῖς	ὁ	DET
βέλεσιν	βέλεσιν	βέλος	N+Com
ἀπεῖργον	ἀπεῖργον	ἀπείργω	V
μὴ	μή	μή	I+Neg
κατ´	κατ´	κατά	I+Prep
αὐτῶν	αὐτῶν	αὐτός	PRO+Dem
καὶ	καί	καί	I+Part
τούτους	τούτους	οὗτος	PRO+Dem
ὁμοίως	ὁμοίως	ὁμοίως	I+Adv
χωρεῖν	χωρεῖν	χωρέω	V
καὶ	καί	καί	I+Part
τὰ	τά	ὁ	DET
παραπλήσια	παραπλήσια	παραπλήσιος	A
δρᾶν;	δρᾶν	δράω	V
Πλὴν	πλήν	πλήν	I+AdvPr
καὶ	καί	καί	I+Part
οὕτως	οὕτως	οὕτως	I+Adv
οὐδ´	οὐδ´	οὐδέ	I+Part
ἡμεῖς	ἡμεῖς	ἡμεῖς	PRO+Per1p
ἠμελοῦμεν	ἠμελοῦμεν	ἀμελέω	V
τοῦ	τοῦ	ὁ	DET
κατὰ	κατά	κατά	I+Prep
δύναμιν	δύναμιν	δύναμις	N+Com
ἔργου.	ἔργου	ἔργον	N+Com
[Πλέον	πλέον	πλείων	A
δὲ	δέ	δέ	I+Part
τῶν	τῶν	ὁ	DET
ἄλλων	ἄλλων	ἄλλος	PRO+Ind
ἐχρώμεθα	ἐχρώμεθα	χράομαι (–άω)	V
τῇ	τῇ	ὁ	DET
καλουμένῃ	καλουμένῃ	καλέω	V
σκευῇ,	σκευῇ	σκευή	N+Com
ἧς	ἧς	ὅς ἥ ὅ	PRO+Rel
ἦχον	ἦχον	ἦχος	N+Com
μὲν	μέν	μέν	I+Part
ἠκούομεν	ἠκούομεν	ἀκούω	V
μόνον,	μόνον	μόνος	A
ἔργον	ἔργον	ἔργον	N+Com
δὲ	δέ	δέ	I+Part
οὐδέποτ´	οὐδέποτ´	οὐδέποτε	I+Adv
εἴδομέν	εἴδομεν	ὁράω	V
τι	τι	τις	PRO+Ind
λαμπρὸν	λαμπρόν	λαμπρός	A
καὶ	καί	καί	I+Part
ταῦτα	ταῦτα	οὗτος	PRO+Dem
πολλῆς	πολλῆς	πολύς	A
ἐν	ἐν	ἐν	I+Prep
ἡμῖν	ἡμῖν	ἡμεῖς	PRO+Per1p
οὔσης	οὔσης	εἰμί	V
τῆς	τῆς	ὁ	DET
ἐσκευασμένης	ἐσκευασμένης	σκευάζω	V
βοτάνης,	βοτάνης	βοτάνη	N+Com
ἀφειδῶς	ἀφειδῶς	ἀφειδῶς	I+Adv
τε	τε	τε	I+Part
κατὰ	κατά	κατά	I+Prep
πάντα	πάντα	πᾶς	A
καιρὸν	καιρόν	καιρός	N+Com
ἀναλισκομένης.]	ἀναλισκομένης	ἀναλίσκω	V
Ταῦτ´	ταῦτ´	οὗτος	PRO+Dem
οὖν	οὖν	οὖν	I+Part
ἐπὶ	ἐπί	ἐπί	I+Prep
τρισὶν	τρισίν	τρεῖς	NUM+Car
ἦσαν	ἦσαν	εἰμί	V
ἡμέραις	ἡμέραις	ἡμέρα	N+Com
γινόμενα	γινόμενα	γίγνομαι	V
καὶ	καί	καί	I+Part
τηνικαῦτα	τηνικαῦτα	τηνικαῦτα	I+Adv
δή	δή	δή	I+Part
τινες	τινες	τις	PRO+Ind
ἔν	ἐν	ἐν	I+Prep
τισι	τισι	τις	PRO+Ind
τῶν	τῶν	ὁ	DET
τειχῶν	τειχῶν	τεῖχος	N+Com
μέρεσιν	μέρεσιν	μέρος	N+Com
ἔξωθεν	ἔξωθεν	ἔξωθεν	I+AdvPr
περὶ	περί	περί	I+Prep
μέσας	μέσας	μέσος	A
νύκτας	νύκτας	νύξ	N+Com
ἰόντες,	ἰόντες	εἶμι	V
τῆς	τῆς	ὁ	DET
ἡμετέρας	ἡμετέρας	ἡμέτερος	PRO+Pos1p
κηδόμενοι	κηδόμενοι	κήδω	V
σωτηρίας,	σωτηρίας	σωτηρία	N+Com
πᾶσαν	πᾶσαν	πᾶς	A
ἡμῖν	ἡμῖν	ἡμεῖς	PRO+Per1p
πρὸς	πρός	πρός	I+Prep
πόλεμον	πόλεμον	πόλεμος	N+Com
παρεσκευάσθαι	παρεσκευάσθαι	παρασκευάζω	V
τὴν	τήν	ὁ	DET
στρατιὰν	στρατιάν	στρατιά	N+Com
προαγγέλλουσιν,	προαγγέλλουσιν	προαγγέλλω	V
ὅσον	ὅσον	ὅσος	PRO+Rel
τε	τε	τε	I+Part
περὶ	περί	περί	I+Prep
τὸν	τόν	ὁ	DET
Μουράτην	μουράτην	Μουράτης	N+Ant
πεζὸν	πεζόν	πεζός	A
καὶ	καί	καί	I+Part
τῆς	τῆς	ὁ	DET
τετάρτης	τετάρτης	τέταρτος	NUM+Ord
ἡμέρας	ἡμέρας	ἡμέρα	N+Com
διαυγασάσης	διαυγασάσης	διαυγάζω	V
βούλεσθαι	βούλεσθαι	βούλομαι	V
καθ´	καθ´	κατά	I+Prep
ἡμῶν	ἡμῶν	ἡμεῖς	PRO+Per1p
ὅλῃ	ὅλῃ	ὅλος	A
δυνάμει	δυνάμει	δύναμις	N+Com
κεχωρηκέναι	κεχωρηκέναι	χωρέω	V
καὶ	καί	καί	I+Part
ὡς	ὡς	ὡς (ὅς)	I+Conj
πλοῖα	πλοῖα	πλοῖον	N+Com
παρασκευάσειαν	παρασκευάσειαν	παρασκευάζω	V
καὶ	καί	καί	I+Part
τούτοις	τούτοις	οὗτος	PRO+Dem
ἵν´	ἵν´	ἵνα	I+Conj
ἀπὸ	ἀπό	ἀπό	I+Prep
τοῦ	τοῦ	ὁ	DET
κατὰ	κατά	κατά	I+Prep
θάλατταν	θάλατταν	θάλασσα	N+Com
μέρους	μέρους	μέρος	N+Com
ἰόντες	ἰόντες	εἶμι	V
πρὸς	πρός	πρός	I+Prep
διττὰς	διττάς	δισσός	A
ἀναγκάσωσιν	ἀναγκάσωσιν	ἀναγκάζω	V
ἡμᾶς	ἡμᾶς	ἡμεῖς	PRO+Per1p
ἀσχοληθῆναι	ἀσχοληθῆναι	ἀσχολέω	V
φροντίδας.	φροντίδας	φροντίς	N+Com
Ὃ	ὅ	ὅς ἥ ὅ	PRO+Rel
καὶ	καί	καί	I+Part
σφόδρα	σφόδρα	σφόδρα	I+Adv
τὰς	τάς	ὁ	DET
ἡμετέρας	ἡμετέρας	ἡμέτερος	PRO+Pos1p
ψυχὰς	ψυχάς	ψυχή	N+Com
διετάραξε	διετάραξε	διαταράσσω	V
καὶ	καί	καί	I+Part
εἰς	εἰς	εἰς	I+Prep
ἀπορίαν	ἀπορίαν	ἀπορία	N+Com
ἐνέβαλεν	ἐνέβαλεν	ἐμβάλλω	V
ὅσην,	ὅσην	ὅσος	PRO+Rel
ὡς	ὡς	ὡς (ὅς)	I+Conj
βλάβην	βλάβην	βλάβη	N+Com
ἡμῖν	ἡμῖν	ἡμεῖς	PRO+Per1p
δυνάμενον	δυνάμενον	δύναμαι	V
οὐ	οὐ	οὐ	I+Neg
τὴν	τήν	ὁ	DET
τυχοῦσαν	τυχοῦσαν	τυγχάνω	V
ἐπαγαγεῖν.	ἐπαγαγεῖν	ἐπάγω	V
Δήλης	δήλης	δῆλος	A
τοιγαροῦν	τοιγαροῦν	τοιγαροῦν	I+Part
ταυτησὶ	ταυτησί	οὗτος	PRO+Dem
γεγενημένης	γεγενημένης	γίγνομαι	V
τῆς	τῆς	ὁ	DET
ἀγγελίας	ἀγγελίας	ἀγγελία	N+Com
καὶ	καί	καί	I+Part
πάντων	πάντων	πᾶς	A
ἡμῶν	ἡμῶν	ἡμεῖς	PRO+Per1p
ἐν	ἐν	ἐν	I+Prep
περιστάσει	περιστάσει	περίστασις	N+Com
καὶ	καί	καί	I+Part
λογισμοῖς	λογισμοῖς	λογισμός	N+Com
ὄντων,	ὄντων	εἰμί	V
πῶς	πῶς	πῶς	I+Adv
ἂν	ἄν	ἄν	I+Part
διατεθείημεν	διατεθείημεν	διατίθημι	V
πρὸς	πρός	πρός	I+Prep
τὸν	τόν	ὁ	DET
πόλεμον,	πόλεμον	πόλεμος	N+Com
πάσης	πάσης	πᾶς	A
τε	τε	τε	I+Part
σχεδὸν	σχεδόν	σχεδόν	I+Adv
ἡλικίας	ἡλικίας	ἡλικία	N+Com
οὔσης	οὔσης	εἰμί	V
ἐν	ἐν	ἐν	I+Prep
ἐγρηγόρσει,	ἐγρηγόρσει	ἐγρήγορσις	N+Com
δεήσεις	δεήσεις	δέησις	N+Com
ἐκτενεῖς	ἐκτενεῖς	ἐκτενής	A
θεῷ	θεῷ	θεός	N+Com
καὶ	καί	καί	I+Part
τῷ	τῷ	ὁ	DET
Μυροβλύτῃ	μυροβλύτῃ	μυροβλύτης	A
Μάρτυρι	μάρτυρι	μάρτυς	N+Com
καθ´	καθ´	κατά	I+Prep
ὅλην	ὅλην	ὅλος	A
ἐκείνην	ἐκείνην	ἐκεῖνος	PRO+Dem
προσαγόντων	προσαγόντων	προσάγω	V
τὴν	τήν	ὁ	DET
νύκτα	νύκτα	νύξ	N+Com
(πάντες	πάντες	πᾶς	A
γὰρ	γάρ	γάρ	I+Part
ᾔδεσαν	ᾔδεσαν	οἶδα	V
ἐν	ἐν	ἐν	I+Prep
χρῷ	χρῷ	χρώς	N+Com
τοῦ	τοῦ	ὁ	DET
κινδύνου	κινδύνου	κίνδυνος	N+Com
καθεστηκέναι),	καθεστηκέναι	καθίστημι	V
οἱ	οἱ	ὁ	DET
Λατῖνοι	λατῖνοι	Λατῖνος η ον	A
περὶ	περί	περί	I+Prep
πολλοῦ	πολλοῦ	πολύς	A
τὸ	τό	ὁ	DET
τοῦ	τοῦ	ὁ	DET
αἰγιαλοῦ	αἰγιαλοῦ	αἰγιαλός	N+Com
ποιούμενοι	ποιούμενοι	ποιέω	V
μέρος	μέρος	μέρος	N+Com
διὰ	διά	διά	I+Prep
τὰς	τάς	ὁ	DET
τρεῖς,	τρεῖς	τρεῖς	NUM+Car
αἳ	αἵ	ὅς ἥ ὅ	PRO+Rel
παρῆσαν	παρῆσαν	πάρειμι (εἰμί)	V
τῇ	τῇ	ὁ	DET
πόλει,	πόλει	πόλις	N+Com
τριήρεις,	τριήρεις	τριήρης	A
μὴ	μή	μή	I+Neg
πυρὸς	πυρός	πῦρ	N+Com
ἔργον	ἔργον	ἔργον	N+Com
ταύτας	ταύτας	οὗτος	PRO+Dem
ἐλθόντες	ἐλθόντες	ἔρχομαι	V
οἱ	οἱ	ὁ	DET
Τοῦρκοι	τοῦρκοι	Τοῦρκος	A
ποιήσωσι,	ποιήσωσι	ποιέω	V
τοὺς	τούς	ὁ	DET
σφῶν	σφῶν	σφεῖς	PRO+Per3p
τοξότας,	τοξότας	τοξότης	N+Com
μεμερισμένους	μεμερισμένους	μερίζω	V
ὄντας	ὄντας	εἰμί	V
ἐπὶ	ἐπί	ἐπί	I+Prep
φυλακῇ	φυλακῇ	φυλακή	N+Com
τῶν	τῶν	ὁ	DET
τειχῶν,	τειχῶν	τεῖχος	N+Com
ὑπαναχωρεῖν	ὑπαναχωρεῖν	ὑπαναχωρέω	V
αὐτοὺς	αὐτούς	αὐτός	PRO+Dem
περιιόντες	περιιόντες	περίειμι (εἶμι)	V
ἐπέσκηπτον,	ἐπέσκηπτον	ἐπισκήπτω	V
τῶν	τῶν	ὁ	DET
ἄλλων	ἄλλων	ἄλλος	PRO+Ind
τὴν	τήν	ὁ	DET
σκέψιν	σκέψιν	σκέψις	N+Com
ταύτην	ταύτην	οὗτος	PRO+Dem
μὴ	μή	μή	I+Neg
γινωσκόντων,	γινωσκόντων	γιγνώσκω	V
μηδ´	μηδ´	μηδέ	I+Part
ὅπερ	ὅπερ	ὅσπερ	PRO+Rel
ἐκείνοις	ἐκείνοις	ἐκεῖνος	PRO+Dem
ἡ	ἡ	ὁ	DET
ἀπὸ	ἀπό	ἀπό	I+Prep
τῶν	τῶν	ὁ	DET
τειχῶν	τειχῶν	τεῖχος	N+Com
βούλεται	βούλεται	βούλομαι	V
ἀναχώρησις.	ἀναχώρησις	ἀναχώρησις	N+Com
[Εἰ	εἰ	εἰ	I+Conj
γὰρ	γάρ	γάρ	I+Part
καθαρῶς	καθαρῶς	καθαρῶς	I+Adv
ἐγύμνουν	ἐγύμνουν	γυμνόω	V
τὸ	τό	ὁ	DET
πρᾶγμα,	πρᾶγμα	πρᾶγμα	N+Com
ὡς	ὡς	ὡς (ὅς)	I+Conj
ἐπὶ	ἐπί	ἐπί	I+Prep
φυλακῇ	φυλακῇ	φυλακή	N+Com
τοῦ	τοῦ	ὁ	DET
λιμένος	λιμένος	λιμήν	N+Com
καὶ	καί	καί	I+Part
τῶν	τῶν	ὁ	DET
τριηρῶν	τριηρῶν	τριήρης	A
καταβιβάζουσι	καταβιβάζουσι	καταβιβάζω	V
τούτους	τούτους	οὗτος	PRO+Dem
τοῦ	τοῦ	ὁ	DET
τείχους,	τείχους	τεῖχος	N+Com
εὐέλπιδες	εὐέλπιδες	εὔελπις	A
ἂν	ἄν	ἄν	I+Part
ἦσαν	ἦσαν	εἰμί	V
οἱ	οἱ	ὁ	DET
περιλελειμμένοι	περιλελειμμένοι	περιλείπω	V
τῷ	τῷ	ὁ	DET
τείχει	τείχει	τεῖχος	N+Com
καὶ	καί	καί	I+Part
οὐκ	οὐκ	οὐ	I+Neg
ἂν	ἄν	ἄν	I+Part
φυγὴν	φυγήν	φυγή	N+Com
αὐτῶν	αὐτῶν	αὐτός	PRO+Dem
ὑπετόπασαν.	ὑπετόπασαν	ὑποτοπάζω	V
Ἀλλ´	ἀλλ´	ἀλλά	I+Part
ἥκιστα	ἥκιστα	ἥκιστα	I+Adv
γέγονεν	γέγονεν	γίγνομαι	V
οὕτω.]	οὕτω	οὕτως	I+Adv
Κἀντεῦθεν	κἀντεῦθεν	καί@ἐντεῦθεν	I+Part@I+Adv
ἡ	ἡ	ὁ	DET
ἐκείνων	ἐκείνων	ἐκεῖνος	PRO+Dem
ἀπὸ	ἀπό	ἀπό	I+Prep
τοῦ	τοῦ	ὁ	DET
τείχους	τείχους	τεῖχος	N+Com
διάστασις	διάστασις	διάστασις	N+Com
δειλίαν	δειλίαν	δειλία	N+Com
οὐ	οὐ	οὐ	I+Neg
τὴν	τήν	ὁ	DET
τυχοῦσαν	τυχοῦσαν	τυγχάνω	V
ταῖς	ταῖς	ὁ	DET
ἁπάντων	ἁπάντων	ἅπας	A
ἐνῆκε	ἐνῆκε	ἐνίημι	V
ψυχαῖς	ψυχαῖς	ψυχή	N+Com
καὶ	καί	καί	I+Part
κατὰ	κατά	κατά	I+Prep
τὸ	τό	ὁ	DET
μέσον	μέσον	μέσος	A
αὐτὸ	αὐτό	αὐτός	PRO+Dem
τῆς	τῆς	ὁ	DET
νυκτὸς	νυκτός	νύξ	N+Com
φυγῇ	φυγῇ	φυγή	N+Com
πολλοὶ	πολλοί	πολύς	A
χρησάμενοι	χρησάμενοι	χράομαι (–άω)	V
λεληθότως	λεληθότως	λεληθότως	I+Adv
ἀπῄεσαν	ἀπῄεσαν	ἄπειμι (εἶμι)	V
οἴκαδε,	οἴκαδε	οἴκαδε	I+Adv
μέρος	μέρος	μέρος	N+Com
τῶν	τῶν	ὁ	DET
τειχῶν	τειχῶν	τεῖχος	N+Com
οὐκ	οὐκ	οὐ	I+Neg
ὀλίγον	ὀλίγον	ὀλίγος	A
ἔρημον	ἔρημον	ἔρημος	A
καταλελοιπότες.	καταλελοιπότες	καταλείπω	V
Τοῦτο	τοῦτο	οὗτος	PRO+Dem
μείζων	μείζων	μέγας	A
ἔδοξεν,	ἔδοξεν	δοκέω	V
ὅσον	ὅσον	ὅσος	PRO+Rel
κατ´	κατ´	κατά	I+Prep
ἀνθρώπινον	ἀνθρώπινον	ἀνθρώπινος	A
λογισμόν,	λογισμόν	λογισμός	N+Com
αἰτία	αἰτία	αἰτία	N+Com
τοῦ	τοῦ	ὁ	DET
μεθ´	μεθ´	μετά	I+Prep
ἡμέραν	ἡμέραν	ἡμέρα	N+Com
κακοῦ.	κακοῦ	κακός	A
[Καὶ	καί	καί	I+Part
γὰρ	γάρ	γάρ	I+Part
εἰ	εἰ	εἰ	I+Conj
μενόντων	μενόντων	μένω	V
ἁπάντων	ἁπάντων	ἅπας	A
ἐπὶ	ἐπί	ἐπί	I+Prep
τοῦ	τοῦ	ὁ	DET
τείχους,	τείχους	τεῖχος	N+Com
μία	μία	εἷς	NUM+Car
ψυχὴ	ψυχή	ψυχή	N+Com
γενομένων	γενομένων	γίγνομαι	V
καὶ	καί	καί	I+Part
θάνατον	θάνατον	θάνατος	N+Com
ἑλομένων	ἑλομένων	αἱρέω	V
ὑπὲρ	ὑπέρ	ὑπέρ	I+Prep
φυλακῆς	φυλακῆς	φυλακή	N+Com
τῆς	τῆς	ὁ	DET
πατρίδος,	πατρίδος	πατρίς	A
μόλις	μόλις	μόλις	I+Adv
ἂν	ἄν	ἄν	I+Part
ἡ	ἡ	ὁ	DET
πόλις	πόλις	πόλις	N+Com
ἐξ	ἐξ	ἐκ	I+Prep
αὑτῆς	αὑτῆς	ἑαυτοῦ	PRO+Ref3s
διατετήρητο,	διατετήρητο	διατηρέω	V
πῶς	πῶς	πῶς	I+Adv
ἂν	ἄν	ἄν	I+Part
τοιοῦδε	τοιοῦδε	τοιόσδε	PRO+Dem
συμβεβηκότος	συμβεβηκότος	συμβαίνω	V
οὐκ	οὐκ	οὐ	I+Neg
εἶχε	εἶχε	ἔχω	V
μετ´	μετ´	μετά	I+Prep
εὐκολίας	εὐκολίας	εὐκολία	N+Com
ἁλῶναι;]	ἁλῶναι	ἁλίσκομαι	V
Οὕτως	οὕτως	οὕτως	I+Adv
οὖν	οὖν	οὖν	I+Part
τῶν	τῶν	ὁ	DET
Λατίνων	λατίνων	Λατῖνος η ον	A
διαπραξαμένων	διαπραξαμένων	διαπράσσω	V
καὶ	καί	καί	I+Part
τῶν	τῶν	ὁ	DET
τριηρῶν	τριηρῶν	τριήρης	A
μίαν	μίαν	εἷς	NUM+Car
πρὸς	πρός	πρός	I+Prep
ναυμαχίαν	ναυμαχίαν	ναυμαχία	N+Com
πεπληρωκότων	πεπληρωκότων	πληρόω	V
διὰ	διά	διά	I+Prep
τὴν	τήν	ὁ	DET
τῶν	τῶν	ὁ	DET
πλοίων	πλοίων	πλοῖον	N+Com
αἰφνίδιον	αἰφνίδιον	αἰφνίδιος	A
προσδοκίαν,	προσδοκίαν	προσδοκία	N+Com
ἀληθεῖς	ἀληθεῖς	ἀληθής	A
διεδείκνυντο	διεδείκνυντο	διαδείκνυμι	V
καὶ	καί	καί	I+Part
οἱ	οἱ	ὁ	DET
περὶ	περί	περί	I+Prep
τούτων	τούτων	οὗτος	PRO+Dem
ἡμῖν	ἡμῖν	ἡμεῖς	PRO+Per1p
ἠγγελκότες.	ἠγγελκότες	ἀγγέλλω	V
Ὄρθρου	ὄρθρου	ὄρθρος	N+Com
γὰρ	γάρ	γάρ	I+Part
ἐπιστάντος	ἐπιστάντος	ἐφίστημι	V
τὰ	τά	ὁ	DET
πλοῖα	πλοῖα	πλοῖον	N+Com
